Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
69398,50da05e57f65f5b3704cf0cac94bfad0,f93a737b3a46b4c96231591bca51909e,Not Available,Product arrived well packaged and on time,Product arrived well packaged and on time,Positive,0.273,Delivery Speed,"Delivery Speed, Packaging",Positive sentiment; mentions 'on time' related to delivery speed.
69401,309a6726656b1ace9925bb760fc46b81,5317d9f05757cb578c099b5b8e9fc3fd,Not Available,"My opinion, so far, is the worst possible. I only received the baby comfort of what would be a kit, I tried to contact and to my surprise there is only virtual contact, I tried to call and no one to answer.!!","My opinion, so far, is the worst possible. I only received the baby comfort of what would be a kit, I tried to contact and to my surprise there is only virtual contact, I tried to call and no one to answer.!!",Negative,-0.508,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69404,aa767f19bb0117b647c1934f348f84a8,e4ad310cd3ce4fae6f250da2aab18eab,great product,"My daughter loved it, it arrived on time.","great product - My daughter loved it, it arrived on time.",Positive,0.84,Positive Experience,"Delivery Speed, Positive Experience","Positive sentiment; mentions 'great, loved' related to positive experience."
69405,3aba44d8e554ab4bb8c09f6f78032ca8,40f2e7bbfda859ba75411743546849b0,Not Available,"Product as advertised, excellent quality. Arrived before the deadline.","Product as advertised, excellent quality. Arrived before the deadline.",Positive,0.572,Product Description,"Product Description, Product Quality, Positive Experience",Positive sentiment; mentions 'as advertised' related to product description.
69407,7de22a4935b90873ea2bde9e05fef9f2,fb06d72e50f4cd223ab6c05e75e79013,Not Available,I love shopping at baratheon,I love shopping at baratheon,Positive,0.637,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69408,73ffc468078b5f3e2c4260065e5e5152,b878b0ee12fa820dff36ae9560e8e744,Not Available,I like the product,I like the product,Positive,0.361,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69409,d454b242faeb348060250fcf92c1db01,d2d81a1f09971197b320a11e4d91c165,Not Available,There are two pieces and I only received one,There are two pieces and I only received one,Neutral,0.0,Shipping/Logistics,Shipping/Logistics,Neutral sentiment; mentions 'only received one' related to shipping/logistics.
69410,203a651bc28694f332b40c3e61bf8e04,a752bded6938927fe475e3be46cfaca6,Not Available,excellent value for money.,excellent value for money.,Positive,0.727,Price/Value,"Price/Value, Positive Experience",Positive sentiment; mentions 'value for money' related to price/value.
69411,791d454dd290baaf30d599c6183d7489,4b66c183ce9196fbcc04914da33fe239,Not Available,"The product was out of stock, I received the purchase voucher but I can't open it to see the code. Please check and resubmit.
Thanks","The product was out of stock, I received the purchase voucher but I can't open it to see the code. Please check and resubmit.
Thanks",Positive,0.778,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69417,b59646a3121fae6a722667ba7a4fcbc8,3098a97d8906d2d1eef96441565b8e95,Not Available,"Product delivered much earlier than expected, in perfect condition, exactly what I chose.","Product delivered much earlier than expected, in perfect condition, exactly what I chose.",Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'perfect' related to positive experience.
69418,1d23106803c48c391366ff224513fb7f,63d6f065a7483e120bec0f5825e1c40e,Not Available,I bought 4 products but received only one. Total damage! I do not recommend.,I bought 4 products but received only one. Total damage! I do not recommend.,Negative,-0.827,Product Condition/Damage,"Product Condition/Damage, Positive Experience",Negative sentiment; mentions 'damage' related to product condition/damage.
69420,80a18edfa1989bada0d72f3e0ff55aaa,9931aa3eca4653d017c498df052ee448,Not Available,"Very good value for money, I recommend.","Very good value for money, I recommend.",Positive,0.811,Price/Value,"Price/Value, Positive Experience","Positive sentiment; mentions 'good value, value for money' related to price/value."
69421,1cbfc1686ec52edcda358b248aae81fd,8532c31f13bd07242597756eedb5be4b,Not Available,"So I asked for 2 macaws, only one came","So I asked for 2 macaws, only one came",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69423,9f76e95321ab8f7aa87cb1ec8152b38f,06aa69a1b49b2dbccae9c59ed52ea730,Not Available,It was not what I expected... I found the watch small,It was not what I expected... I found the watch small,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69426,d7257440e4f74ef83b7bcf3d5e247e14,3fbf2424c5ebb398deb2833fc3196f0d,Not Available,product met expectations. I recommend.,product met expectations. I recommend.,Positive,0.361,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
69427,8a7aac96934b61b070e94762ca857e31,abd2d968b003a2fba9f8c8bd061cba48,Not Available,met the deadline,met the deadline,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69431,ad1e181092a016f9c984f5ba59bd9119,1f04b00fd15cf9e170898f769655e464,Amazing,Very good service.,Amazing - Very good service.,Positive,0.79,Positive Experience,Positive Experience,Positive sentiment; mentions 'very good' related to positive experience.
69434,22959002637f051e9409b93827d07973,25221da0445effa317b59cceb2ff2371,Bom,"Well, they should only advise that it would not be delivered to the residence, but to the post office.","Bom - Well, they should only advise that it would not be delivered to the residence, but to the post office.",Positive,0.141,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69435,f645bae2cdb36f1fd4b912724fd610a4,eb189f129a9d5c3a88293b715ff3e545,Not Available,I really liked,I really liked,Positive,0.475,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69437,dd13617f642718bd4cdc450d197960f9,10d3959b1099021a7a01978fbcad0f96,Not Available,Good stuff delivered on time,Good stuff delivered on time,Positive,0.44,Delivery Speed,Delivery Speed,Positive sentiment; mentions 'on time' related to delivery speed.
69438,03c939fd7fd3b38f8485a0f95798f1f6,405eb2ea45e1dbe2662541ae5b47e2aa,Not Available,It would be great if they had delivered the 3 (three) orders at once.,It would be great if they had delivered the 3 (three) orders at once.,Positive,0.625,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
69441,fb4f1bfbc3032fb262e0548f93fe6087,0f7ee0e725d8b0fd5429a6b57c594f8f,Bad system Delivery!,Not Available,Bad system Delivery! - Not Available,Negative,-0.585,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69443,6fac795953102850a8d3886064e77a2a,cda372beb35236efb7a6a07b063cf468,Not Available,"I just received the keyboard. The keyboard support, purchased together, has not yet been delivered!","I just received the keyboard. The keyboard support, purchased together, has not yet been delivered!",Positive,0.457,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69444,1e6b3e9b3559f895fe71446d124303a8,fb087c24180d09924b2c1823fbc48b64,Half-assed,"Reasonable quality product. Finishing needs to be improved.
Too expensive for the quality of the material...","Half-assed - Reasonable quality product. Finishing needs to be improved.
Too expensive for the quality of the material...",Positive,0.477,Product Quality,"Price/Value, Product Quality","Positive sentiment; mentions 'material, quality' related to product quality."
69446,27a70a8fdf1c9edcfa01d463b45a5b03,dec92ea6d80912145863fda1cc53da18,Not Available,I haven't received the product yet. I need it urgently. I am waiting.,I haven't received the product yet. I need it urgently. I am waiting.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'haven't received' related to delivery delay.
69447,06f539e73d3a46feae1fa4667cc82f98,e34ab45b78e9bb02caeedbc409b44ded,Not Available,"Of the 2 products purchased, only one was delivered as one came wrong, lack of attention when packaging the products","Of the 2 products purchased, only one was delivered as one came wrong, lack of attention when packaging the products",Negative,-0.66,Packaging,Packaging,Negative sentiment; mentions 'packaging' related to packaging.
69452,539eb2245126ac0f67cb986d8e671e99,a414acb21d97d99b5157779bae2c0302,Not Available,"The product is great, I really liked it, I highly recommend this store...","The product is great, I really liked it, I highly recommend this store...",Positive,0.875,Positive Experience,Positive Experience,"Positive sentiment; mentions 'great, recommend' related to positive experience."
69456,03fa3f4dec4b3647d00532079f723fec,ed572527a5e73f537301486af48a9fe4,Not Available,lannister is the worst shopping site on the internet very messy with deliveries,lannister is the worst shopping site on the internet very messy with deliveries,Negative,-0.784,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69460,4881a6238632d9b0ffa3d48763aa2b7d,54415d54900580729f397d75fd35bc06,Not Available,"Excellent product, super fast delivery","Excellent product, super fast delivery",Positive,0.823,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'excellent, super fast' related to positive experience."
69463,06375e8bcbe64fb1da3b499fa42a7991,6ca5fef1785585249628558cedde588b,Not Available,"On the device, he has difficulty hitting 3 scoops of ice cream, delaying the process of preparing the milk shake.","On the device, he has difficulty hitting 3 scoops of ice cream, delaying the process of preparing the milk shake.",Negative,-0.477,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69466,1beb1ec2b53087e6d0b01d852b823421,7123ae0d4dddfa7999bcc216e3e8246c,Not Available,"fast delivery, super recommend..thank you","fast delivery, super recommend..thank you",Positive,0.599,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
69470,70e430723d15eaf320da7d163e736ed3,db3a4c330dfeff89abf78e776b66ed38,Not Available,"Rustic wood product, poorly finished, came detached from the support, was not sanded or varnished. The strainer came with a rim smaller than the rim of the support.","Rustic wood product, poorly finished, came detached from the support, was not sanded or varnished. The strainer came with a rim smaller than the rim of the support.",Positive,0.477,Product Quality,Product Quality,Positive sentiment; mentions 'poorly finished' related to product quality.
69473,5118fc0388588e95a1eb25564d1a3946,4b6444571bb6c1ab5ee1da818607ed89,Not Available,"Unfortunately the product was not the size I expected, but it was delivered in perfect condition and on time.","Unfortunately the product was not the size I expected, but it was delivered in perfect condition and on time.",Positive,0.654,Size/Fit,"Size/Fit, Delivery Speed, Positive Experience",Positive sentiment; mentions 'size' related to size/fit.
69474,8021c3dc6a034e6f153035028d421c94,06a7be2874236ef025ccd5e8f74e5087,Not Available,Congratulations to all for the excellent service!!,Congratulations to all for the excellent service!!,Positive,0.848,Positive Experience,Positive Experience,"Positive sentiment; mentions 'congratulations, excellent' related to positive experience."
69477,698b8ecdaf8c15fe44343352cff74210,658d3983dd66c13ead0730ec91382a0c,Not Available,"I bought the product and until now it has not arrived.
That simple.","I bought the product and until now it has not arrived.
That simple.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69478,02640665fed0e2c2cdbe0f266a2aa1f2,e54339df600240fd415a2e1561c2e607,Everything's good!,Not Available,Everything's good! - Not Available,Positive,0.493,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69480,3110fc0996c37031e67f3d28cd9b854c,81578cdcfac5c5169f95a0a3a6926efd,Not Available,Excellent,Excellent,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
